"counterpartName","transactionTimeUtc","amount","transactionType","transactionId"
"Veneziano Coffee Roasters (Surry Hills)","2024-06-09 23:40:25.160",-6.67,"CARD_TRANSACTION","c8929cb3-ef4a-4129-b979-baf298a965a4"
"Woolworths (Kellyville)","2024-06-09 23:40:22.757",-38.9,"CARD_TRANSACTION","842633a6-844e-4c8c-bdb4-17d64f633b22"
"Apple (App Store)","2024-06-09 23:17:32.798",-31.95,"CARD_TRANSACTION","b619240a-3afc-4ff6-a138-e133e1593a14"
"Square","2024-06-09 22:04:35.527",-11.5,"CARD_TRANSACTION","d01e952c-a8b9-423b-9656-fe9589b35a33"
"VisionDirect Optical Centre","2024-06-09 21:19:13.327",-110,"CARD_TRANSACTION","df0ccf42-221f-430a-8408-5ccd91eff61c"
"Afterpay","2024-06-09 17:54:46.575",-8.37,"CARD_TRANSACTION","f582c8ca-01d4-4961-81aa-8c4e6c6465d1"
"Coles (Lynbrook)","2024-06-09 11:47:23.770",-43.99,"CARD_TRANSACTION","ef738861-46b0-4595-b752-04ce379b804c"
"Catch","2024-06-09 11:35:57.721",-54,"CARD_TRANSACTION","7fb672f8-b0ba-4754-ba13-da885c82c741"
"KFC","2024-06-09 11:22:47.704",-18.95,"CARD_TRANSACTION","fa73b410-b563-4d23-b365-54afbcf66fdb"
"Bon-Ton","2024-06-09 10:10:59.363",-19.99,"CARD_TRANSACTION","25735fc4-277c-457f-b2f5-6ce38f42c910"
"Vino Central","2024-06-09 10:00:48.952",-27.99,"CARD_TRANSACTION","450d3831-12d1-4668-908f-fb600a76aab5"
"Thai Riffic On Street","2024-06-09 09:47:33.174",-29.44,"CARD_TRANSACTION","540a5814-cb58-4425-9ed7-82c834b2bff1"
"Woolworths (Hunt Club Village)","2024-06-09 09:45:06.063",-43.4,"CARD_TRANSACTION","2a776db0-35d0-4ab6-86bd-ee1aa184a69e"
"TPG Telecom","2024-06-09 09:35:07.185",-10,"CARD_TRANSACTION","3c4fbb4e-36e6-4746-8b01-b0597125f08c"
"ALDI (Cranbourne East)","2024-06-09 09:34:34.802",-5.21,"CARD_TRANSACTION","d63fd26b-eeb9-4c40-b116-c62bd6518e21"
"IGA (Narangba)","2024-06-09 08:35:41.323",-35.45,"CARD_TRANSACTION","84005f7e-ff37-4c1c-80e9-83c99d68b916"
"Vintage Cellars (Shenton Park)","2024-06-09 08:00:39.978",-32,"CARD_TRANSACTION","92f292b8-a423-4338-aa70-208bb069d863"
"Marrickville Golf Club","2024-06-09 07:42:04.050",-31.44,"CARD_TRANSACTION","24d8360b-c840-4aaf-aca4-2906180308b5"
"Zen Massage & Nails Lounge","2024-06-09 07:33:44.995",-55,"CARD_TRANSACTION","8cfd0095-cc2b-477e-b9ad-c0f6727b08e5"
"Square","2024-06-09 07:09:38.484",-20,"CARD_TRANSACTION","0e63b939-3cb6-4366-a489-f0355e238cbe"
"IGA (Boondall)","2024-06-09 07:00:39.329",-30.37,"CARD_TRANSACTION","139902d3-ef24-4e60-8c15-f8adfa61f22a"
"ALDI (Westfield Hurstville)","2024-06-09 06:52:09.138",-36.15,"CARD_TRANSACTION","6be7457e-3ff6-4778-a88e-2b1843bcbbe8"
"Cobbler Station (Sanctuary Lakes)","2024-06-09 06:46:35.149",-5.06,"CARD_TRANSACTION","d9b7ce02-3910-4047-aee6-53d08cd3729d"
"BIG W (Westfield Hurstville)","2024-06-09 06:42:39.595",-45,"CARD_TRANSACTION","4809dbca-8a51-444c-896a-3bdde2f2c11b"
"Woolworths (Kellyville)","2024-06-09 06:18:40.541",-45.7,"CARD_TRANSACTION","0fef4f04-27bc-4221-b12b-1f89d6a873e1"
"The Reject Shop (Ashfield Mall)","2024-06-09 06:05:10.959",-99.25,"CARD_TRANSACTION","7e6ee4e3-a6e6-4db9-be6f-40c89ff36fd2"
"Hotel Lona","2024-06-09 06:04:43.210",-123.83,"CARD_TRANSACTION","2d8b769a-36b2-450a-97a9-14c4ede2c6c3"
"Grill'd","2024-06-09 05:35:21.818",-57.9,"CARD_TRANSACTION","f4b80be9-49f2-4de0-b8e0-b31016ab5d3c"
"Event Cinemas (Chermside)","2024-06-09 05:20:36.056",-23.65,"CARD_TRANSACTION","d9e0b25c-9178-48f1-a273-3805699a5385"
"Jadin Chemist Express","2024-06-09 05:18:53.312",-7.7,"CARD_TRANSACTION","06fec4e3-519f-4dbd-828e-239ad1ffc744"
"El Camino Cantina (Westfield Chermside)","2024-06-09 05:18:36.535",-43.5,"CARD_TRANSACTION","2da630f5-a1ed-4cae-917d-5071cb8916df"
"7-Eleven (Springfield)","2024-06-09 05:04:38.292",-7.5,"CARD_TRANSACTION","c28e7be0-c1c9-4068-9bff-6c5d3ab9c38d"
"Scholastic","2024-06-09 04:52:37.220",-6,"CARD_TRANSACTION","0b073a8c-1dd1-4696-aa72-d340b5799c4b"
"Mekong Chermside","2024-06-09 04:43:38.415",-16.2,"CARD_TRANSACTION","ccfd48ac-369d-43f9-a54b-b32e188ddb9a"
"Woolworths (Westpoint Shopping Centre)","2024-06-09 04:39:52.426",-140.8,"CARD_TRANSACTION","90d71054-f691-44c8-827a-69216d9fa36e"
"Vape & Smoke Accessories","2024-06-09 04:34:53.405",-22.31,"CARD_TRANSACTION","3594a9ee-c2ec-4636-ab94-a0fbab6781a1"
"ALDI (Waterloo)","2024-06-09 04:27:42.162",-36.92,"CARD_TRANSACTION","dc6ed4b4-7bb3-41af-8aa6-2d54cbc9c342"
"Coles (Florida Beach Village)","2024-06-09 04:24:19.214",-185.57,"CARD_TRANSACTION","f047b04f-470b-46b8-8559-d139839ea95a"
"Coles (Waterloo)","2024-06-09 04:15:38.252",-17.5,"CARD_TRANSACTION","5fbaffc8-c28a-4bdc-8b3b-b1e8be8cbb76"
"ALDI (Glenmore Park Town Centre)","2024-06-09 04:01:53.645",-57.51,"CARD_TRANSACTION","bbf9941b-46ea-4f65-9aad-9f44c8ec41b8"
"Boulangerie Vietnam Bakery","2024-06-09 03:59:21.816",-6,"CARD_TRANSACTION","efabb4cf-b344-4683-b5f9-3575fc7b53c6"
"Snappy Goodness","2024-06-09 03:50:52.650",-5.9,"CARD_TRANSACTION","b5d6780d-36f7-4bfe-93b1-6fe8214a7342"
"Coles (Southgate Shopping Centre)","2024-06-09 03:50:00.684",-33.05,"CARD_TRANSACTION","9111fa79-27a5-4e2d-b20a-cd14b24d248d"
"Kmart (Sylvania)","2024-06-09 03:45:27.654",-8.5,"CARD_TRANSACTION","26eb12e8-ea06-4db6-9cac-74c5317f9086"
"Family Pharmacy Southgate","2024-06-09 03:39:59.578",-14.9,"CARD_TRANSACTION","6ff59c6f-cdb8-4c18-a017-2821fd2d1542"
"Target (Westfield Shoppingtown)","2024-06-09 03:13:43.244",-82.12,"CARD_TRANSACTION","c0da3b26-e564-43a3-80cb-88e4b8875247"
"Woolworths (Erina)","2024-06-09 03:13:05.885",-18.95,"CARD_TRANSACTION","5cd6779d-d3da-4c41-bb10-f71f1f8c57a1"
"Portelatte Co Pty Lt","2024-06-09 03:02:16.566",-9.1,"CARD_TRANSACTION","563abccb-e83f-4d64-aec7-8a96c6b4e191"
"Kmart (Westpoint Blacktown)","2024-06-09 02:58:22.983",-15,"CARD_TRANSACTION","99d282a3-b355-47a0-bffa-3cd8e7780f9b"
"Portelatte Co Pty Lt","2024-06-09 02:37:13.435",-28.4,"CARD_TRANSACTION","7a36767b-34b8-4b9b-bd2e-3c6afb7e94fb"
"Coles (Deception Bay)","2024-06-09 02:33:53.500",-10,"CARD_TRANSACTION","0cd16f05-bc18-433e-9155-c83811476ca3"
"Square","2024-06-09 02:33:45.204",-10,"CARD_TRANSACTION","36c79427-12a3-461e-87c8-0795262648ed"
"Northside Wizards Basketball (Zillmere)","2024-06-09 02:09:57.589",-7.5,"CARD_TRANSACTION","c65b399f-169b-4b51-ac7c-867d9c1ab0ff"
"McDonald's (Westfield Chermside)","2024-06-09 02:07:11.639",-31.25,"CARD_TRANSACTION","0996e3ad-d39b-469b-ac8e-c24a4e68902e"
"The Trustee for Lesini Unit Trust","2024-06-09 01:56:31.724",-11.17,"CARD_TRANSACTION","b565cc56-0cf4-4625-ae1f-e10fb67f9c58"
"Kmart (Westfield Burwood)","2024-06-09 01:26:49.994",-40.3,"CARD_TRANSACTION","84807323-e1b0-4e97-81c9-fbbc454db0fe"
"Maxi Care Eyebrows (Westfield Burwood)","2024-06-09 01:13:12.401",-135,"CARD_TRANSACTION","3e662a0f-f77d-4091-9c0e-caef7f1505d2"
"Andonis Cafe & Bar (Cornubia)","2024-06-09 00:44:32.087",-87.26,"CARD_TRANSACTION","848819af-a727-476d-ba41-3ef2fb96353b"
"Asos.com","2024-06-09 00:29:51.275",-81.99,"CARD_TRANSACTION","1cf5b847-59b5-4300-880e-6ee034c91a8f"
"Pure Peninsula Honey","2024-06-09 00:16:40.834",-72.55,"CARD_TRANSACTION","c4905be6-61f9-4f21-a226-b163924a8cf0"
"Bunnings (Preston)","2024-06-09 00:01:23.163",-71.64,"CARD_TRANSACTION","d510979f-95ab-4724-b490-8be0e5f506ee"
"Noble Roasters","2024-06-08 23:39:46.942",-13.5,"CARD_TRANSACTION","f2a743e2-5f5b-4c33-80b8-c9d1b4bdfbbe"
"Coles (Figtree)","2024-06-08 23:38:03.197",-57.28,"CARD_TRANSACTION","219b034f-72fa-4bd4-a462-d4728185a4a1"
"Extracted","2024-06-08 23:36:00.545",-51,"CARD_TRANSACTION","7300efde-eb97-4165-a881-eda8dfb8f72b"
"Snappy Goodness","2024-06-08 23:02:20.963",-23.2,"CARD_TRANSACTION","05c1acfd-fb25-4065-8d89-fd4d1f16058d"
"La Loca Cafe","2024-06-08 23:02:19.817",-20.9,"CARD_TRANSACTION","b85f8c71-9797-4ed6-b11f-acf618efb0c8"
"Brighter Coffee","2024-06-08 23:01:33.571",-28.05,"CARD_TRANSACTION","09a704ea-8088-4b8e-b2fa-a65f07668ab6"
"TPG Telecom","2024-06-08 22:24:10.630",-68.99,"CARD_TRANSACTION","9b90422f-eaa0-49f9-a303-79aecda9c915"
"Jameson Investments Ql","2024-06-08 21:55:21.551",-5.25,"CARD_TRANSACTION","17b84b6b-e1b6-4fbc-b22c-03fed7ca3c66"
"Bikram Yoga Five Dock","2024-06-08 21:48:18.985",-5,"CARD_TRANSACTION","f11c3269-9b4f-4017-9823-7cf3ae17bf4c"
"Bikram Yoga Five Dock","2024-06-08 21:46:28.611",-35,"CARD_TRANSACTION","384fc5bc-9592-4d07-ad8f-b4bad8efc5c2"
"Coles Express (Coomera)","2024-06-08 18:34:36.657",-8.9,"CARD_TRANSACTION","6dd9d8e6-3ebd-44c6-bd71-9af1b1db7388"
"BP (Marsden Park)","2024-06-08 13:38:09.768",-44.99,"CARD_TRANSACTION","77ba6347-9eea-488f-8c78-cea36c15a556"
"BP (Marsden Park)","2024-06-08 11:48:19.272",-5.85,"CARD_TRANSACTION","7b3f4fbc-7e80-47b0-8bb3-741dc3819a0a"
"Coles (Kings Cross Centre)","2024-06-08 10:12:07.407",-54.89,"CARD_TRANSACTION","45330bb4-fc59-49a8-907c-289232fc62ee"
"SimsDirect","2024-06-08 09:47:10.252",-15,"CARD_TRANSACTION","3492dc0e-0138-4a87-913f-73302e1850b9"
"Menya Noodle Bar (Prince Centre)","2024-06-08 09:41:43.615",-81.87,"CARD_TRANSACTION","c414f5ad-5133-40db-93a1-65d1312155a8"
"Woolworths (Parkmore Shopping Centre)","2024-06-08 09:22:37.367",-15.7,"CARD_TRANSACTION","71fc3f70-0512-4d99-b0d1-dd3e9b2182e7"
"Enmore Country Club","2024-06-08 09:13:25.768",-42.46,"CARD_TRANSACTION","3c14eeeb-d690-4a0b-b927-bbd565d5035d"
"Famelia","2024-06-08 09:02:01.528",-81.07,"CARD_TRANSACTION","b5b3d6e7-32a1-459a-a688-a57bc831874d"
"BP (Marsden Park)","2024-06-08 08:57:37.588",-33.3,"CARD_TRANSACTION","ef1f5ba0-24f0-468f-a0f9-1afaa0f7d09b"
"ALDI (North Rocks)","2024-06-08 08:17:54.450",-26.07,"CARD_TRANSACTION","53c9d192-1e62-4fc0-bdcb-9189566be34b"
"Chemist Warehouse (Cairns City)","2024-06-08 07:37:16.491",-60.96,"CARD_TRANSACTION","a0c5c4e7-5b44-4437-874e-71e889bbd014"
"Coles (Deception Bay)","2024-06-08 07:11:03.436",-26.88,"CARD_TRANSACTION","e1f8ba5c-862a-4a19-882a-050a4f8eacd9"
"Khaliqdad Naderi","2024-06-08 07:07:57.744",-15,"CARD_TRANSACTION","a6054604-46c6-4cc9-a4ae-f6a324deaacd"
"Ampol Woolworths MetroGo (Kensington)","2024-06-08 07:07:41.846",-8,"CARD_TRANSACTION","bd235da4-2f76-40b9-a347-1e24dc963e33"
"Hairport Hair & Beauty (Hampton Park)","2024-06-08 06:56:09.734",-18.3,"CARD_TRANSACTION","d4d3bede-9b61-49fd-aa5c-16b591c1ff47"
"ALDI (Deception Bay)","2024-06-08 06:53:15.162",-12.47,"CARD_TRANSACTION","9ed47d05-fb75-4701-bdbf-ed6a523e32a4"
"Pearl Energy (Mount Gambier)","2024-06-08 06:37:21.953",-30.01,"CARD_TRANSACTION","3507e53a-fcd2-430b-ace9-8e52cd0e01de"
"Marks Spencer","2024-06-08 06:35:28.024",-139.86,"CARD_TRANSACTION","93566a6f-d47a-46de-a9e6-c2dab262d2aa"
"Smartpay Australia","2024-06-08 06:29:26.322",-37.56,"CARD_TRANSACTION","84a9d7ba-793e-4acf-bc1d-c2d1f4812c2f"
"IGA Plus Liquor (Creswick)","2024-06-08 06:27:56.355",-17.8,"CARD_TRANSACTION","f99144e8-ffd9-4f0a-a197-62c6781a2a53"
"Coles (Helensburgh)","2024-06-08 06:18:51.841",-74.17,"CARD_TRANSACTION","feec1e2f-3bab-449a-a614-c2b079c276a2"
"Salvos Stores (Hampton Park)","2024-06-08 06:16:40.037",-31,"CARD_TRANSACTION","eec20896-f2da-432c-80e1-c0a5304939f1"
"ALDI (Monbulk)","2024-06-08 06:15:21.279",-25.59,"CARD_TRANSACTION","c83f4ec9-3f9b-4632-bff9-18575ed0cb69"
"Woolworths (Wonthaggi)","2024-06-08 06:14:31.771",-2.8,"CARD_TRANSACTION","0d9bbcb8-ee3c-4b24-92d1-066ec5b7f834"
"Yuen's Farmer's Market (Waterford Plaza)","2024-06-08 05:55:57.030",-17.06,"CARD_TRANSACTION","8399ed5f-7de0-462c-9177-094db83afd62"
"Puma Energy (Narangba)","2024-06-08 05:47:39.264",-10.5,"CARD_TRANSACTION","1723f7f9-02ce-41fb-bf97-414a5735ee7d"
"Lowes Menswear (Stockland Cairns)","2024-06-08 05:45:11.413",-48.28,"CARD_TRANSACTION","e426b6e7-4cb5-4c3d-9e91-73a90d95030c"
"Yuen's Farmer's Market (Waterford Plaza)","2024-06-08 05:38:18.816",-55.43,"CARD_TRANSACTION","5ad52635-a8c2-4528-ba78-13eb7b87b756"
"BIG W (Cumberland Park)","2024-06-08 05:34:38.967",-16,"CARD_TRANSACTION","7e8d854c-3bed-48ec-ad46-fc83cbb702b2"
"7-Eleven (620 Collins St Melbourne)","2024-06-08 05:34:13.246",-10,"CARD_TRANSACTION","2357720a-7267-4f03-9cb7-4c1042a02cc4"
"Outlook Market (Hampton Park)","2024-06-08 05:31:27.046",-14,"CARD_TRANSACTION","6e971df3-b1b5-4571-8c7a-2e7ae69232a1"
"BIG W (Stockland Cairns)","2024-06-08 05:29:18.462",-12.3,"CARD_TRANSACTION","c4ff196e-cf79-474b-8f84-35a90c55c52d"
"Chemist Warehouse (Bethania)","2024-06-08 05:18:59.487",-26.99,"CARD_TRANSACTION","3f675a37-36d4-401f-86aa-f1daa272120e"
"Virgin Active (Pitt Street Mall)","2024-06-08 05:18:22.196",-108.95,"CARD_TRANSACTION","ee7c887d-e500-4b16-9c3e-3252c4546fd6"
"Flannerys (Robina)","2024-06-08 05:09:13.397",-34.98,"CARD_TRANSACTION","17702ee7-531f-4028-b9c4-495e940e8b5c"
"Degani (Cranbourne Park)","2024-06-08 04:56:41.816",-13.66,"CARD_TRANSACTION","17857698-fd7c-4e2e-90df-078f766dc84c"
"Sugar Less Concept","2024-06-08 04:54:18.605",-8.93,"CARD_TRANSACTION","f696ca54-47a1-408e-a71f-31d75d5412b4"
"Dura-Wear Industries","2024-06-08 04:42:49.336",-9.95,"CARD_TRANSACTION","a6992796-3edd-4c99-a83a-4c47ce8f42a7"
"Burger Urge (Stockland Cairns)","2024-06-08 04:41:17.076",-10.13,"CARD_TRANSACTION","c771f36f-54b0-4d2a-b234-91912e31d947"
"Australian Turf Club","2024-06-08 04:00:40.144",-8,"CARD_TRANSACTION","7a5fd151-59dc-4b3c-bf10-5b4727af8083"
"Biltong To Go","2024-06-08 03:27:17.826",-13,"CARD_TRANSACTION","5d292713-8389-4129-963c-45c741f9bc60"
"Errant Barista","2024-06-08 03:20:36.401",-4.7,"CARD_TRANSACTION","f2b18b61-e694-44de-94c1-5868a30be0b0"
"Square","2024-06-08 03:17:52.206",-21,"CARD_TRANSACTION","f32c8608-f2e1-4e88-b599-93a04bdf5cf1"
"Bunnings (North Penrith)","2024-06-08 03:09:50.958",-80.32,"CARD_TRANSACTION","04e73fae-b63c-47ad-9b07-0ef51db38ca4"
"H Cafe Bar Deception Ba","2024-06-08 03:06:17.195",-5.5,"CARD_TRANSACTION","89112343-332b-440b-9fa4-c2e82661f309"
"Woolworths (Deception Bay)","2024-06-08 03:03:46.517",-25.1,"CARD_TRANSACTION","531d9081-a163-43cf-bfdf-a470a675255e"
"Smartpay Australia","2024-06-08 02:58:17.733",-18.3,"CARD_TRANSACTION","de088ebd-ca89-4cdd-80a8-e0248dc8c0fa"
"Premix King (Cobram)","2024-06-08 02:55:39.771",-25,"CARD_TRANSACTION","ff1bf7fc-1ecb-492f-9c49-00811d5e8c79"
"Penny's Cheese Shop","2024-06-08 02:53:21.867",-15,"CARD_TRANSACTION","3c6f324f-e1c4-4124-a93c-d677b35f3f75"
"Skip","2024-06-08 02:52:49.088",-5.61,"CARD_TRANSACTION","7d864240-75f1-4a5d-9a1c-a4c3ada75c96"
"The Trustee For Singh","2024-06-08 02:52:38.201",-7.75,"CARD_TRANSACTION","4e6d66d9-50c6-49d0-9da5-f8d41b6ab545"
"Square","2024-06-08 02:51:18.570",-19.38,"CARD_TRANSACTION","7af7c8db-e7bd-4a4f-b904-f5d81c9025d8"
"Guiltless","2024-06-08 02:42:42.438",-20,"CARD_TRANSACTION","d08b4f50-2761-4b2d-871e-164bbbd6ac7b"
"Kmart (Port Macquarie)","2024-06-08 02:41:49.647",-29,"CARD_TRANSACTION","958b2586-eb1c-446a-8049-1f697c4cafe3"
"ALDI (Green Point)","2024-06-08 02:41:40.187",-40.1,"CARD_TRANSACTION","89aa8c68-3531-4ed9-8799-851dbc5c4575"
"Stoneground Bakery (Hunters Hill)","2024-06-08 02:39:48.907",-12.5,"CARD_TRANSACTION","caf7f9bc-6f29-4354-992c-8805e6619e99"
"Errant Barista","2024-06-08 02:33:41.845",-8.7,"CARD_TRANSACTION","6194cca6-535c-4b0c-95c3-4bf2167ade68"
"Freshworld","2024-06-08 02:33:19.758",-78.11,"CARD_TRANSACTION","d3facba4-c877-433b-a94e-4b0f8fe0f9d7"
"Totally Juiced","2024-06-08 02:32:21.697",-20.4,"CARD_TRANSACTION","6694d1ea-607a-4fc4-91e4-7f231575709f"
"Chemist Warehouse (Castle Hill)","2024-06-08 02:21:59.695",-12.99,"CARD_TRANSACTION","49e32827-17d2-4904-9c58-5072c6ee791d"
"Kingswood Tobacco Gi","2024-06-08 02:03:01.010",-20,"CARD_TRANSACTION","9196d3d4-506e-44df-962c-d6bae77313e9"
"L & J Food Co Pty. Ltd.","2024-06-08 02:00:17.442",-20.63,"CARD_TRANSACTION","7687eb9e-b442-4859-a5a6-1923c1e8ca06"
"Sandstone Point Hotel","2024-06-08 01:51:46.027",-12.1,"CARD_TRANSACTION","d29a4e26-58c7-48ca-9d30-f5be7931ed7f"
"Sandstone Point Hotel","2024-06-08 01:47:53.490",-81.65,"CARD_TRANSACTION","f779fa54-942d-40e8-962e-8dbdaad18f31"
"ALDI (Bateau Bay)","2024-06-08 01:42:10.964",-50.99,"CARD_TRANSACTION","68c941ef-416c-40b8-9b1d-521f05d3c26d"
"The Giant Bean Cafe","2024-06-08 01:42:06.420",-53.7,"CARD_TRANSACTION","e47f97b3-992e-44a7-96e6-44489d02b919"
"Chemist Warehouse (Carlingford)","2024-06-08 01:39:15.709",-114.73,"CARD_TRANSACTION","2fff0e93-1741-4954-ba84-2f5d4ad092f0"
"Skip","2024-06-08 01:30:14.508",-5.61,"CARD_TRANSACTION","eccd188f-805a-4604-a7b5-bc25951fb106"
"Officeworks (Castle Hill)","2024-06-08 01:23:55.446",-131.1,"CARD_TRANSACTION","6c99b816-15e2-4025-aebc-d1db4c4974df"
"Woolworths (Narangba Valley Shopping Centre)","2024-06-08 01:19:16.962",-27.23,"CARD_TRANSACTION","b29bf266-7445-4785-a7f2-39ab827f1297"
"Degani (Cranbourne Park)","2024-06-08 01:10:34.938",-15.38,"CARD_TRANSACTION","764ba033-74c1-46dd-9724-e5d49ed840ba"
"Snappy Goodness","2024-06-08 00:52:39.370",-5.9,"CARD_TRANSACTION","fdd7c37d-4111-4443-90b4-8f135332054f"
"Stan","2024-06-08 00:51:14.918",-14.98,"CARD_TRANSACTION","272d77c7-ed43-4185-a198-19b8b92ce29b"
"Chemist Warehouse (Eastpoint Food Fair)","2024-06-08 00:44:47.224",-16.99,"CARD_TRANSACTION","5b477235-e52d-4872-8c44-db4878b178cf"
"Coles (Cranbourne West)","2024-06-08 00:41:30.405",-23.59,"CARD_TRANSACTION","e734540c-fcc1-4ea2-ac4d-0f2f00b9cfc0"
"Bakers Delight (Robina Town Centre)","2024-06-08 00:20:52.036",-5.5,"CARD_TRANSACTION","4cedadd4-a433-4bb5-b77f-fa60ecedb9f5"
"Dan Murphy's (Robina)","2024-06-08 00:13:04.858",-140.59,"CARD_TRANSACTION","c0433720-dba3-431e-ac07-7eee8527d21a"
"Petbarn (Robina Town Centre)","2024-06-08 00:01:30.987",-142.19,"CARD_TRANSACTION","dd3b03b2-0e53-4811-8495-45bdbe93fc17"
"Brighter Coffee","2024-06-07 23:55:01.790",-22,"CARD_TRANSACTION","e6010df5-fc97-4847-8600-8e16149088e0"
"Chempro (Robina Easy T)","2024-06-07 23:41:08.852",-27.98,"CARD_TRANSACTION","12b1b887-8545-4dfb-9883-9fefba7370f0"
"Zarraffa's Coffee (Easy T Shopping Centre)","2024-06-07 23:13:03.628",-14.1,"CARD_TRANSACTION","3698cb55-95c1-4023-9dbd-58f1bc593b5b"
"Snappy Goodness","2024-06-07 23:10:22.649",-5.9,"CARD_TRANSACTION","11984e2a-38d7-460b-8b05-bcf4b4c947ea"
"Paypal *am Apps Ltd","2024-06-07 22:41:10.697",-26.99,"CARD_TRANSACTION","fa4b9f80-ca63-4cd1-965b-9ec7bbd8126a"
"Hungry Jack's","2024-06-07 22:31:05.829",-10.55,"CARD_TRANSACTION","92324848-2c2f-4938-96fe-56f89b26b52b"
"Access Canberra","2024-06-07 22:28:11.235",-243.7,"CARD_TRANSACTION","ef3bdc61-671e-458f-9e18-91e0a4d81c1b"
"Home Plate Kitchen","2024-06-07 22:00:34.868",-4.75,"CARD_TRANSACTION","e5e1e2b0-d99c-40a2-b056-1293632f5487"
"Black Toque Patisserie","2024-06-07 21:36:29.444",-10.8,"CARD_TRANSACTION","d32354d8-4016-4fd0-8a29-35e15fe96dc3"
"Coles Express (Creswick)","2024-06-07 21:30:19.416",-48.94,"CARD_TRANSACTION","a2a6b3fa-485b-4e6a-a230-b403fe03b31e"
"Bonds","2024-06-07 19:41:11.305",-80.13,"CARD_TRANSACTION","1f1a7da5-83c5-49cb-9c7c-5a5e0f1f7fe5"
"Apple (App Store)","2024-06-07 14:53:08.189",-20,"CARD_TRANSACTION","0cdf7791-bd35-48b1-be37-ab474f4bb2cb"
"Queensland Rail","2024-06-07 14:30:14.890",-10.5,"CARD_TRANSACTION","7118ba23-453b-4c70-8fb1-f01754c36b4e"
"Google Australia","2024-06-07 13:23:12.183",-6.1,"CARD_TRANSACTION","dc1a1072-0078-4f3d-a497-28ccbf341e86"
"Google Australia","2024-06-07 13:22:27.457",-9.2,"CARD_TRANSACTION","8779c675-2a7a-439e-a1de-d4f744143022"
"Metapay*","2024-06-07 12:35:03.385",-7.55,"CARD_TRANSACTION","35ecd964-f915-4935-a109-d41f0e2eb1f0"
"Hungry Jacks (Glendenning)","2024-06-07 12:25:39.876",-17.9,"CARD_TRANSACTION","271ef253-0ad9-486b-bf56-8120912c8a04"
"Novotel (Glen Waverley)","2024-06-07 12:20:51.562",-91,"CARD_TRANSACTION","5b89d32f-f2cc-44ba-be36-b4a3ea5ecb77"
"Queensland Rail","2024-06-07 12:16:18.673",-7,"CARD_TRANSACTION","64912605-32ac-4ca2-be48-06fa87637fea"
"Five Way Cellars","2024-06-07 10:54:45.434",-109,"CARD_TRANSACTION","3cab1e81-9e8e-4e51-8554-0f784f954d97"
"Watsacowie Brewing Company","2024-06-07 09:50:05.213",-26,"CARD_TRANSACTION","5b3c8640-4a0e-4f84-aeeb-b28a04de0895"
"The Bayview Hotel (Gladesville)","2024-06-07 09:44:29.407",-10.92,"CARD_TRANSACTION","c2309dfd-4ca9-4701-8f63-349981c4ccf8"
"Coles (Westpoint)","2024-06-07 09:35:49.298",-11.75,"CARD_TRANSACTION","e36472ec-a03d-4583-9fdf-660f3e4db85c"
"Menulog","2024-06-07 09:32:03.357",-42.44,"CARD_TRANSACTION","486a4a76-5640-4655-877b-6f002ca5fb29"
"Bird In Hand Inn","2024-06-07 09:12:37.308",-9.3,"CARD_TRANSACTION","0394d778-5773-4700-9bf1-7bad38b9357c"
"The Bayview Hotel (Gladesville)","2024-06-07 09:12:35.693",-62.71,"CARD_TRANSACTION","749ec513-b13c-463a-a696-893e082a7da1"
"Attard, Kierin Joseph","2024-06-07 09:11:51.047",-66.04,"CARD_TRANSACTION","f9656d0a-b8eb-4ee1-8512-7c1188a5085d"
"Angel Hotel","2024-06-07 09:02:58.196",-36.38,"CARD_TRANSACTION","5f1f9ccb-3237-45e1-873c-f8849e26b9a0"
"Coles (North Rocks)","2024-06-07 09:02:35.314",-156.09,"CARD_TRANSACTION","51b371a9-4e16-49aa-be44-e3f8f66715ec"
"Woolworths (Kyneton)","2024-06-07 08:55:33.155",-28.39,"CARD_TRANSACTION","d0635212-f005-4bdb-b890-369b5251d12c"
"IGA (Salisbury East)","2024-06-07 08:49:04.867",-13.4,"CARD_TRANSACTION","493aaa08-06e1-484b-b985-c55a9225f8b6"
"Chemist Warehouse (Subiaco)","2024-06-07 08:45:54.259",-6.7,"CARD_TRANSACTION","9afaa495-600d-4293-956d-335e6004ad29"
"Woolworths Metro (Surry Hills)","2024-06-07 08:37:22.777",-39.61,"CARD_TRANSACTION","0ff0cb70-616e-4771-9130-98be14f0897f"
"Old Spot Hotel","2024-06-07 08:36:03.888",-70.96,"CARD_TRANSACTION","6f61b840-d9cd-4a5f-bcf8-8424667c0f9f"
"Chemist Warehouse (Strathfield Plaza)","2024-06-07 08:30:41.735",-13.99,"CARD_TRANSACTION","47a63b6d-2511-41ef-979a-5dfdb92ef184"
"Coles (Hastings VIC)","2024-06-07 08:28:28.104",-77.15,"CARD_TRANSACTION","60e46b62-27c6-4da8-b89e-366300622f2d"
"Kmart (North Rocks)","2024-06-07 08:27:10.534",-11,"CARD_TRANSACTION","c09a7b78-4450-4751-8c00-41e978f37bb1"
